count,density,width,white,light,medium,dark,extra_dark,black,diameter,gauge,needles,feeders,rpm,shrinkage_length,shrinkage_width,stitch_length,tightness_factor
29.525,185,187,0,0,1,0,0,0,32,24,2400,102,20,-5.5,-6.5,0.311041667,17.46933539
29.525,185,187,0,0,0,1,0,0,32,24,2400,102,18,-6.1,-6.2,0.304166667,17.86419023
29.525,185,187,0,0,0,0,0,1,32,24,2400,102,18,-2.6,-4.3,0.321,16.9273869
29.525,185,93,0,0,0,0,0,1,32,24,2400,102,18,-2.6,-4.3,0.321,16.9273869
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,22,-5,-5,0.31152648,17.44214874
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-5,-5,0.323208723,16.81170962
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,22,-6,-5,0.31152648,17.44214874
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,18,-3.6,-5,0.308995327,17.58502708
29.525,185,187,0,0,1,0,0,0,32,24,2400,102,18,-5.2,-5.7,0.311041667,17.46933539
29.525,185,93,0,0,1,0,0,0,32,24,2400,102,18,-5.2,-5.7,0.311041667,17.46933539
29.525,185,187,0,1,0,0,0,0,32,24,2400,102,18,-5.7,-7.8,0.304166667,17.86419023
29.525,185,93,0,1,0,0,0,0,32,24,2400,102,18,-5.7,-7.8,0.304166667,17.86419023
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-2,-3,0.323208723,16.81170962
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,18,-5,-5,0.323208723,16.81170962
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,22,-3.6,-5,0.308995327,17.58502708
29.525,185,200,1,0,0,0,0,0,34,24,2568,102,22,-3.3,-5.2,0.308995327,17.58502708
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,22,-7.3,-7.4,0.308995327,17.58502708
29.525,180,186,0,0,0,0,0,1,32,24,2400,102,18,-5,-5,0.32,16.98028498
29.525,180,186,1,0,0,0,0,0,32,24,2400,102,18,-5,-5,0.312083333,17.41102653
29.525,180,186,1,0,0,0,0,0,32,24,2400,102,18,-3.7,-6,0.312083333,17.41102653
29.525,180,186,0,0,0,0,0,1,32,24,2400,102,18,-4.5,-4,0.32,16.98028498
29.525,180,186,0,0,0,1,0,0,32,24,2400,102,18,-5.5,-6,0.318125,17.08036525
29.525,180,186,0,0,0,1,0,0,32,24,2400,102,18,-5,-5,0.318125,17.08036525
29.525,180,186,0,1,0,0,0,0,32,24,2400,102,18,-5,-5,0.312083333,17.41102653
29.525,180,186,0,0,1,0,0,0,32,24,2400,102,18,-5,-5,0.313958333,17.30704561
29.525,190,200,0,1,0,0,0,0,34,24,2568,102,22,-7,-6,0.308995327,17.58502708
29.525,190,200,0,1,0,0,0,0,34,24,2568,102,18,-7,-6,0.308995327,17.58502708
29.525,190,200,0,1,0,0,0,0,34,24,2568,102,18,-4,-6,0.308995327,17.58502708
29.525,185,187,0,0,0,0,0,1,32,24,2400,102,18,-3,-4.3,0.321,16.9273869
29.525,185,187,0,0,0,1,0,0,32,24,2400,102,18,-3.5,-6,0.318125,17.08036525
29.525,185,187,0,0,0,0,0,1,32,24,2400,102,18,-2.5,-5.1,0.321,16.9273869
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-4.5,-4,0.323208723,16.81170962
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,22,-5,-5,0.31152648,17.44214874
29.525,185,200,1,0,0,0,0,0,34,24,2568,102,22,-5,-6.2,0.308995327,17.58502708
29.525,185,187,1,0,0,0,0,0,32,24,2400,102,18,-6,-7,0.276515152,19.65060925
29.525,185,187,0,0,0,0,0,1,32,24,2400,102,18,-3.8,-6.2,0.321,16.9273869
29.525,185,187,1,0,0,0,0,0,32,24,2400,102,18,-5.1,-7.5,0.276515152,19.65060925
29.525,190,186,1,0,0,0,0,0,32,24,2400,102,18,-4.8,-4.8,0.308958333,17.58713266
29.525,190,93,1,0,0,0,0,0,32,24,2400,102,18,-4.8,-4.8,0.308958333,17.58713266
29.525,190,186,1,0,0,0,0,0,32,24,2400,102,18,-4,-7,0.308958333,17.58713266
29.525,190,93,1,0,0,0,0,0,32,24,2400,102,18,-4,-7,0.308958333,17.58713266
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,18,-3,-4,0.323208723,16.81170962
29.525,190,186,0,0,0,0,0,1,32,24,2400,102,18,-2,-5,0.322083333,16.87045132
29.525,190,186,0,1,0,0,0,0,32,24,2400,102,18,-7.5,-5,0.308958333,17.58713266
29.525,190,186,1,0,0,0,0,0,32,24,2400,102,18,-6,-5,0.308958333,17.58713266
29.525,180,186,0,0,0,1,0,0,32,24,2400,102,18,-5.3,-5,0.318125,17.08036525
29.525,180,186,0,1,0,0,0,0,32,24,2400,102,18,-5,-5,0.312083333,17.41102653
29.525,180,186,0,0,1,0,0,0,32,24,2400,102,18,-5,-5,0.313958333,17.30704561
29.525,185,200,1,0,0,0,0,0,34,24,2568,102,22,-5,-5,0.308995327,17.58502708
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,22,-4.5,-5,0.308995327,17.58502708
29.525,180,202,1,0,0,0,0,0,34,24,2568,102,22,-5,-5,0.312889408,17.36617173
29.525,190,186,1,0,0,0,0,0,32,24,2400,102,18,-5,-5,0.308958333,17.58713266
29.525,190,186,0,0,0,0,0,1,32,24,2400,102,18,-3,-5,0.322083333,16.87045132
29.525,190,186,0,0,0,1,0,0,32,24,2400,102,18,-5,-5,0.318125,17.08036525
29.525,190,186,0,1,0,0,0,0,32,24,2400,102,18,-8,-6,0.308958333,17.58713266
29.525,185,187,0,1,0,0,0,0,32,24,2400,102,18,-6.7,-6.3,0.308958333,17.58713266
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,18,-2,-4,0.308995327,17.58502708
29.525,180,202,0,0,0,0,0,0,34,24,2568,102,22,-2,-5,0.318341121,17.0687694
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-5,-5,0.318146417,17.07921541
29.525,185,187,0,1,0,0,0,0,32,24,2400,102,18,-6,-8,0.308958333,17.58713266
29.525,185,187,0,0,1,0,0,0,32,24,2400,102,18,-5,-5,0.311041667,17.46933539
29.525,185,187,1,0,0,0,0,0,32,24,2400,102,18,-5,-8,0.308958333,17.58713266
29.525,185,94,1,0,0,0,0,0,32,24,2400,102,18,-5,-8,0.308958333,17.58713266
29.525,180,186,0,0,0,1,0,0,32,24,2400,102,18,-6,-6.5,0.318125,17.08036525
29.525,180,186,0,1,0,0,0,0,32,24,2400,102,18,-5,-5,0.312083333,17.41102653
29.525,180,186,0,1,0,0,0,0,32,24,2400,102,18,-4,-4,0.312083333,17.41102653
29.525,165,185,0,1,0,0,0,0,34,24,2568,102,22,-7,-7,0.291082555,18.66718259
29.525,165,185,1,0,0,0,0,0,34,24,2568,102,22,-8,-8,0.291082555,18.66718259
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-2,-5,0.323208723,16.81170962
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,18,-2,-5,0.323208723,16.81170962
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-5.5,-4.5,0.318146417,17.07921541
29.525,185,100,0,0,0,1,0,0,34,24,2568,102,22,-5.5,-4.5,0.318146417,17.07921541
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,22,-6,-4,0.31152648,17.44214874
29.525,185,100,0,0,1,0,0,0,34,24,2568,102,22,-6,-4,0.31152648,17.44214874
29.525,180,188,0,0,0,0,0,0,32,24,2400,102,18,-5,-5,0.32,16.98028498
29.525,180,188,1,0,0,0,0,0,32,24,2400,102,18,-5,-5,0.312083333,17.41102653
29.525,185,187,1,0,0,0,0,0,32,24,2400,102,18,-8,-7,0.308958333,17.58713266
29.525,180,186,0,0,0,0,0,1,32,24,2400,102,18,-5,-4,0.32,16.98028498
29.525,180,186,1,0,0,0,0,0,32,24,2400,102,18,-6,-5,0.312083333,17.41102653
29.525,180,186,0,0,1,0,0,0,32,24,2400,102,18,-5,-4,0.313958333,17.30704561
29.525,180,186,1,0,0,0,0,0,32,24,2400,102,24,-6,-6,0.312083333,17.41102653
29.525,180,186,0,0,0,1,0,0,32,24,2400,102,24,-6,-5,0.32,16.98028498
29.525,180,186,0,0,0,1,0,0,32,24,2400,102,24,-6,-5,0.318125,17.08036525
29.525,180,186,0,0,1,0,0,0,32,24,2400,102,24,-4,-6,0.313958333,17.30704561
29.525,185,200,1,0,0,0,0,0,34,24,2568,102,24,-5,-7,0.308995327,17.58502708
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,24,-5,-5,0.321261682,16.91359877
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,24,-6,-3,0.320288162,16.96500789
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-3,-4,0.329049844,16.51327691
29.525,180,200,0,1,0,0,0,0,34,24,2568,102,24,-5,-5,0.312889408,17.36617173
29.525,180,200,0,0,0,1,0,0,34,24,2568,102,24,-5,-5,0.318341121,17.0687694
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-3,-5,0.329049844,16.51327691
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,22,-6,-7,0.31444704,17.28014735
29.525,190,200,0,1,0,0,0,0,34,24,2568,102,22,-6,-7,0.308995327,17.58502708
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-6,-4.5,0.326323988,16.65121598
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,22,-6,-4.5,0.326323988,16.65121598
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-4.8,-5.2,0.320093458,16.97532724
29.525,185,100,0,0,0,1,0,0,34,24,2568,102,22,-4.8,-5.2,0.320093458,16.97532724
29.525,185,100,0,1,0,0,0,0,34,24,2568,102,24,-5,-8,0.31152648,17.44214874
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,24,-5,-8,0.31152648,17.44214874
29.525,185,200,0,0,0,0,0,0,34,24,2568,102,24,-7.5,-5,0.324182243,16.76122401
29.525,185,200,1,0,0,0,0,0,34,24,2568,102,24,-8,-6.5,0.308995327,17.58502708
29.525,185,100,1,0,0,0,0,0,34,24,2568,102,24,-8,-6.5,0.308995327,17.58502708
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,24,-4,-5,0.326323988,16.65121598
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,24,-4,-4,0.320093458,16.97532724
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,24,-8,-6,0.308995327,17.58502708
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-5,-5,0.326323988,16.65121598
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-7,-5,0.320093458,16.97532724
29.525,185,200,1,0,0,0,0,0,34,24,2568,102,22,-6.5,-7.5,0.308995327,17.58502708
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-3,-3,0.326323988,16.65121598
29.525,185,200,1,0,0,0,0,0,34,24,2568,102,22,-6,-8,0.308995327,17.58502708
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,22,-3,-3,0.326323988,16.65121598
29.525,185,100,1,0,0,0,0,0,34,24,2568,102,22,-6,-8,0.308995327,17.58502708
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-4,-5,0.329049844,16.51327691
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,22,-4,-5,0.329049844,16.51327691
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,22,-6,-6,0.31152648,17.44214874
29.525,185,100,0,0,1,0,0,0,34,24,2568,102,22,-6,-6,0.31152648,17.44214874
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-6,-4,0.326323988,16.65121598
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-6.5,-5,0.320093458,16.97532724
29.525,185,200,0,0,0,0,0,0,34,24,2568,102,22,-5.5,-4.5,0.323014019,16.82184326
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,22,-5.4,-7.2,0.308995327,17.58502708
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,24,-5.4,-7.2,0.308995327,17.58502708
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-4,-6,0.329049844,16.51327691
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,22,-4,-6,0.329049844,16.51327691
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-2,-5,0.329049844,16.51327691
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,22,-2,-5,0.329049844,16.51327691
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-4,-7,0.329049844,16.51327691
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-5,-6,0.320288162,16.96500789
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,22,-5,-5,0.31444704,17.28014735
29.525,185,100,0,0,1,0,0,0,34,24,2568,102,22,-5,-5,0.31444704,17.28014735
29.525,185,187,1,0,0,0,0,0,32,24,2400,102,18,-5,-5,0.311041667,17.46933539
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-6,-7,0.31152648,17.44214874
29.525,180,202,0,0,0,1,0,0,34,24,2568,102,22,-3.5,-6,0.318341121,17.0687694
29.525,180,202,0,1,0,0,0,0,34,24,2568,102,22,-5,-8,0.312889408,17.36617173
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,22,-2.5,-4.5,0.329049844,16.51327691
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,22,-6,-6,0.31152648,17.44214874
29.525,185,100,0,0,0,0,0,1,34,24,2568,102,22,-2.5,-4.5,0.329049844,16.51327691
29.525,185,100,0,1,0,0,0,0,34,24,2568,102,22,-6,-6,0.31152648,17.44214874
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-5,-6,0.320093458,16.97532724
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,22,-5,-6,0.31152648,17.44214874
29.525,185,200,0,0,0,1,0,0,34,24,2568,102,22,-6,-5,0.320093458,16.97532724
29.525,185,200,0,1,0,0,0,0,34,24,2568,102,22,-5,-4,0.31152648,17.44214874
29.525,185,100,0,1,0,0,0,0,34,24,2568,102,22,-5,-4,0.31152648,17.44214874
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,15,-3,-5,0.326323988,16.65121598
29.525,185,200,0,0,0,0,0,1,34,24,2568,102,15,-2,-5,0.329049844,16.51327691
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,22,-5,-5,0.31152648,17.44214874
29.525,185,100,0,0,1,0,0,0,34,24,2568,102,22,-5,-5,0.31152648,17.44214874
29.525,185,200,0,0,1,0,0,0,34,24,2568,102,22,-5,-5,0.31444704,17.28014735
36.90625,145,85,0,0,0,0,0,0,34,24,2568,102,22,-5,-5,0.264797508,22.94225309
24.60416667,205,195,0,1,0,0,0,0,34,16,1692,102,15,-6,-8,0.458037825,15.31503466
24.60416667,205,195,0,0,0,0,0,1,34,16,1692,102,15,-7,-8,0.458037825,15.31503466
24.60416667,205,195,0,1,0,0,0,0,34,16,1692,102,15,-6,-7.5,0.458037825,15.31503466
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-5,-5,0.280373832,15.82383867
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-5,-5,0.261292835,16.9793798
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-5,-5,0.280373832,15.82383867
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-7.8,-6.3,0.261292835,16.9793798
19.68333333,145,175,1,0,0,0,0,0,34,24,2568,109,22,-8,-5,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-7,-6.3,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-7,-6.3,0.257009346,17.26236946
19.68333333,145,175,1,0,0,0,0,0,34,24,2568,109,24,-8,-6,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-7.5,-6.5,0.257009346,17.26236946
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-6.3,-6.8,0.257009346,17.26236946
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-6.7,-7.3,0.257009346,17.26236946
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-8,-6.5,0.257009346,17.26236946
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-5,-7,0.257009346,17.26236946
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-4.3,-7,0.261292835,16.9793798
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,-4,-7,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-6,-8,0.251168224,17.66381991
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-5.5,-7.5,0.261292835,16.9793798
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,109,22,-7,-6,0.264797508,16.75465271
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-5,-5,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-2.5,-5.5,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5.7,-6.7,0.251168224,17.66381991
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-4.5,-7.4,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5.2,-6,0.257009346,17.26236946
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-3,-6,0.280373832,15.82383867
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-5,-5.8,0.280373832,15.82383867
19.68333333,145,85,0,0,0,0,0,1,34,24,2568,109,22,-5,-5.8,0.280373832,15.82383867
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-3,-5.9,0.280373832,15.82383867
19.68333333,145,85,0,0,0,0,0,1,34,24,2568,109,22,-3,-5.9,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-6.2,-7.6,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-6.2,-7.6,0.257009346,17.26236946
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-5,-6,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-6.2,-8.4,0.251168224,17.66381991
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-3.7,-7,0.257009346,17.26236946
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-4.1,-6.2,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-8,0.257009346,17.26236946
19.68333333,145,85,0,0,0,0,0,1,34,24,2568,109,22,-4.1,-6.2,0.280373832,15.82383867
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-5,-8,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-4.8,-6.5,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-4.8,-6.5,0.257009346,17.26236946
19.68333333,145,85,0,0,1,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,85,0,0,1,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-6,-7.8,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-6,-7.8,0.257009346,17.26236946
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-7.5,-7,0.261292835,16.9793798
19.68333333,145,85,0,0,0,1,0,0,34,24,2568,109,22,-7.5,-7,0.261292835,16.9793798
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-8,-7,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-8,-7,0.257009346,17.26236946
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-4.5,-6.6,0.261292835,16.9793798
19.68333333,145,85,0,0,0,1,0,0,34,24,2568,109,22,-4.5,-6.6,0.261292835,16.9793798
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-5,-5,0.280373832,15.82383867
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-7,-8,0.256035826,17.32800585
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-7,-8,0.256035826,17.32800585
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-6,-5.3,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,85,0,0,0,0,0,1,34,24,2568,109,22,-6,-5.3,0.280373832,15.82383867
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-5.2,-6,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-6.5,0.257009346,17.26236946
19.68333333,145,85,0,0,0,0,0,1,34,24,2568,109,22,-5.2,-6,0.280373832,15.82383867
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-5,-6.5,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-6.5,0.257009346,17.26236946
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-4.8,-6,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5.4,-8.2,0.257009346,17.26236946
19.68333333,145,85,0,0,0,0,0,1,34,24,2568,109,22,-4.8,-6,0.280373832,15.82383867
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-5.4,-8.2,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5.5,-7.3,0.251168224,17.66381991
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-5.5,-7.9,0.257009346,17.26236946
19.68333333,145,85,0,1,0,0,0,0,34,24,2568,109,22,-5.5,-7.9,0.257009346,17.26236946
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-4.7,-6.6,0.256035826,17.32800585
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-6,-7,0.257009346,17.26236946
19.68333333,145,85,0,1,0,0,0,0,34,24,2568,109,22,-6,-7,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-4.9,-6.3,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-4.9,-6.3,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-4.9,-6.3,0.257009346,17.26236946
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-4.7,-6.6,0.256035826,17.32800585
19.68333333,145,85,0,1,0,0,0,0,34,24,2568,109,22,-4.7,-6.6,0.256035826,17.32800585
19.68333333,145,170,0,0,0,0,0,1,34,24,2568,109,22,-3.7,-6.4,0.280373832,15.82383867
19.68333333,145,85,0,0,0,0,0,1,34,24,2568,109,22,-3.7,-6.4,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5.8,-8,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-5.8,-8,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-7,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-5,-7,0.257009346,17.26236946
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,85,0,0,1,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-6.5,-5.8,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-6.5,-5.8,0.257009346,17.26236946
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-6,0.257009346,17.26236946
19.68333333,145,85,1,0,0,0,0,0,34,24,2568,109,22,-5,-6,0.257009346,17.26236946
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,85,0,0,1,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-4.3,-7.3,0.261292835,16.9793798
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-3,-6,0.261292835,16.9793798
19.68333333,145,85,0,0,0,1,0,0,34,24,2568,109,22,-3,-6,0.261292835,16.9793798
19.68333333,145,170,0,0,1,0,0,0,34,24,2568,109,22,-5,-5,0.257009346,17.26236946
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-7.5,-8.5,0.256035826,17.32800585
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-3.5,-6,0.264018692,16.80407647
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-6,-7,0.256035826,17.32800585
19.68333333,145,170,0,0,0,1,0,0,34,24,2568,109,22,-4.8,-6,0.261292835,16.9793798
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-5.7,-7.7,0.256035826,17.32800585
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-5.7,-7.7,0.251168224,17.66381991
19.68333333,145,85,0,1,0,0,0,0,34,24,2568,109,22,-5.7,-7.7,0.256035826,17.32800585
19.68333333,145,85,0,1,0,0,0,0,34,24,2568,109,22,-5.7,-7.7,0.251168224,17.66381991
19.68333333,145,170,0,1,0,0,0,0,34,24,2568,109,22,-6.2,-8.2,0.251168224,17.66381991
19.68333333,145,85,0,1,0,0,0,0,34,24,2568,109,22,-6.2,-8.2,0.251168224,17.66381991
19.68333333,145,85,0,0,0,1,0,0,34,24,2568,109,22,-5,-5,0.261292835,16.9793798
19.68333333,145,170,0,0,0,0,0,0,34,24,2568,109,22,-5,-5,0.280373832,15.82383867
19.68333333,145,170,1,0,0,0,0,0,34,24,2568,109,22,-5,-5,0.251168224,17.66381991
